loan_id,segment,observation_month,outstanding_balance,dpd,collateral_type,collateral_value,cash_received_collateral,cash_received_other,recovery_cost_incurred,default_flag,write_off_flag,market_price,credit_spread_bps,pre_default_pd
L00091,retail_unsecured,2018-09,10933.41,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2018-10,10929.86,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2018-11,10926.31,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2018-12,10922.76,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-01,10919.21,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-02,10915.66,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-03,10912.11,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-04,10908.56,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-05,10905.01,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-06,10901.46,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-07,10897.91,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-08,10894.36,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-09,10890.81,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-10,10887.26,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-11,10883.71,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2019-12,10880.16,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-01,10876.61,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-02,10873.06,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-03,10869.51,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-04,10865.96,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-05,10862.41,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-06,10858.86,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-07,10855.31,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-08,10851.76,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-09,10848.21,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-10,10844.66,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-11,10841.11,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2020-12,10837.56,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-01,10834.01,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-02,10830.46,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-03,10826.91,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-04,10823.36,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-05,10819.81,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-06,10816.26,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-07,10812.71,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-08,10809.16,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-09,10805.61,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-10,10802.06,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-11,10798.51,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2021-12,10794.96,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-01,10791.41,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-02,10787.86,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-03,10784.31,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-04,10780.76,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-05,10777.21,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-06,10773.66,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-07,10770.11,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-08,10766.56,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-09,10763.01,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-10,10759.46,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-11,10755.91,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2022-12,10752.36,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-01,10748.81,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-02,10745.26,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-03,10741.71,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-04,10738.16,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-05,10734.61,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-06,10731.06,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-07,10727.51,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-08,10723.96,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-09,10720.41,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-10,10716.86,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-11,10713.31,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2023-12,10709.76,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-01,10706.21,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-02,10702.66,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-03,10699.11,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-04,10695.56,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-05,10692.01,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-06,10688.46,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-07,10684.91,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-08,10681.36,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-09,10677.81,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-10,10674.26,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-11,10670.71,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2024-12,10667.16,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-01,10663.61,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-02,10660.06,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-03,10656.51,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-04,10652.96,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-05,10649.41,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-06,10645.86,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-07,10642.31,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-08,10638.76,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-09,10635.21,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-10,10631.66,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-11,10628.11,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00091,retail_unsecured,2025-12,10624.56,480,none,0.0,0.0,3.55,6.06,True,False,0.8419,168.2,0.0309
L00092,retail_unsecured,2016-08,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2016-09,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2016-10,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2016-11,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2016-12,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-01,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-02,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-03,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-04,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-05,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-06,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-07,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-08,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-09,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-10,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-11,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2017-12,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-01,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-02,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-03,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-04,13057.89,0,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-05,13057.89,30,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-06,13057.89,60,none,0.0,0.0,0.0,0.0,False,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-07,13041.93,90,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-08,13025.97,110,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-09,13010.02,130,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-10,12994.06,150,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-11,12978.1,170,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2018-12,12962.14,190,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-01,12946.19,210,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-02,12930.23,230,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-03,12914.27,250,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-04,12898.31,270,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-05,12882.36,290,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-06,12866.4,310,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-07,12850.44,330,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-08,12834.48,350,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-09,12818.53,370,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-10,12802.57,390,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-11,12786.61,410,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2019-12,12770.65,430,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-01,12754.7,450,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-02,12738.74,470,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-03,12722.78,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-04,12706.82,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-05,12690.87,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-06,12674.91,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-07,12658.95,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-08,12642.99,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-09,12627.04,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-10,12611.08,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-11,12595.12,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2020-12,12579.16,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-01,12563.21,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-02,12547.25,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-03,12531.29,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-04,12515.33,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-05,12499.38,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-06,12483.42,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-07,12467.46,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-08,12451.5,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-09,12435.55,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-10,12419.59,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-11,12403.63,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2021-12,12387.67,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-01,12371.72,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-02,12355.76,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-03,12339.8,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-04,12323.84,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-05,12307.89,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-06,12291.93,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-07,12275.97,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-08,12260.01,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-09,12244.06,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-10,12228.1,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-11,12212.14,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2022-12,12196.18,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-01,12180.23,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-02,12164.27,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-03,12148.31,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-04,12132.35,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-05,12116.4,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-06,12100.44,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-07,12084.48,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-08,12068.52,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-09,12052.57,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-10,12036.61,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-11,12020.65,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2023-12,12004.69,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-01,11988.74,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-02,11972.78,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-03,11956.82,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-04,11940.86,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-05,11924.91,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-06,11908.95,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-07,11892.99,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-08,11877.03,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-09,11861.07,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-10,11845.12,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-11,11829.16,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2024-12,11813.2,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-01,11797.24,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-02,11781.29,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-03,11765.33,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-04,11749.37,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-05,11733.41,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-06,11717.46,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-07,11701.5,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-08,11685.54,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-09,11669.58,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-10,11653.63,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-11,11637.67,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00092,retail_unsecured,2025-12,11621.71,480,none,0.0,0.0,15.96,6.43,True,False,0.3928,219.7,0.037
L00093,retail_unsecured,2015-08,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2015-09,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2015-10,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2015-11,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2015-12,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-01,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-02,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-03,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-04,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-05,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-06,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-07,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-08,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-09,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-10,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-11,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2016-12,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-01,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-02,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-03,9664.98,0,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-04,9664.98,30,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-05,9664.98,60,none,0.0,0.0,0.0,0.0,False,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-06,9662.04,90,none,0.0,0.0,2.94,6.25,True,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-07,9659.09,110,none,0.0,0.0,2.94,6.25,True,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-08,9656.15,130,none,0.0,0.0,2.94,6.25,True,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-09,9653.2,150,none,0.0,0.0,2.94,6.25,True,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-10,9650.26,170,none,0.0,0.0,2.94,6.25,True,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-11,9647.32,190,none,0.0,0.0,2.94,6.25,True,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2017-12,9644.37,210,none,0.0,0.0,2.94,6.25,True,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2018-01,9641.43,230,none,0.0,0.0,2.94,6.25,True,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2018-02,9638.49,250,none,0.0,0.0,2.94,6.25,True,False,0.3773,64.1,0.0201
L00093,retail_unsecured,2018-03,9635.54,270,none,0.0,0.0,2.94,6.25,True,False,0.3773,64.1,0.0201
